seed,t,T,algorithm,revenue,regret_cumulative,simple_regret,opt_joint_oracle,opt_indep_product_surrogate,gap_joint_minus_indep_product,a0,a1,a2,a3,a4,a5,recommendation_revenue,recommendation_simple_regret,recommendation_a0,recommendation_a1,recommendation_a2,recommendation_a3,recommendation_a4,recommendation_a5,played_revenue,played_simple_regret,played_regret_cumulative
0,9,50,Kleinberg,2.587359536405752,19.96868075486626,1.0126404635942485,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.25,0.25,0.75,0.25,0.75,2.587359536405752,1.0126404635942485,0.5,0.25,0.25,0.75,0.25,0.75,2.587359536405752,1.0126404635942485,19.96868075486626
0,9,50,Univariate,2.2113542493985783,18.73163980468788,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,18.73163980468788
0,10,50,DMS-X0-BPE,2.0641531216646007,16.242696174007396,1.5358468783353998,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.5,0.0,0.5,0.5,0.5,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,2.0641531216646007,1.5358468783353998,16.242696174007396
0,10,50,Joint-DMS-GP-UCB,0.663306508045522,22.412822850213125,2.9366934919544785,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.5,0.75,0.75,0.25,0.25,0.663306508045522,2.9366934919544785,1.0,0.5,0.75,0.75,0.25,0.25,0.663306508045522,2.9366934919544785,22.412822850213125
0,10,50,GP-UCB-Iso-Mat12,0.2816750034730504,21.593298318341258,3.3183249965269503,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,1.0,0.0,0.0,1.0,1.0,0.2816750034730504,3.3183249965269503,1.0,1.0,0.0,0.0,1.0,1.0,0.2816750034730504,3.3183249965269503,21.593298318341258
0,10,50,BPE-Iso-Mat12,1.624312595250849,27.58546415911692,1.9756874047491515,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.5,0.0,1.0,0.5,1.624312595250849,1.9756874047491515,0.25,1.0,0.5,0.0,1.0,0.5,1.624312595250849,1.9756874047491515,27.58546415911692
0,10,50,HGP-UCB-CPP,3.6000000000000005,17.353703355916203,0.0,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,1.0,0.25,1.0,3.6000000000000005,0.0,0.25,1.0,0.25,1.0,0.25,1.0,3.6000000000000005,0.0,17.353703355916203
0,10,50,BZ-ETC,0.5488591958462412,21.89850018419616,3.0511408041537593,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.75,0.25,0.5,0.0,1.0,0.75,0.5488591958462412,3.0511408041537593,0.75,0.25,0.5,0.0,1.0,0.75,0.5488591958462412,3.0511408041537593,21.89850018419616
0,10,50,SPSA,2.264596339555846,15.829341000475,1.3354036604441544,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.5,0.5,0.5,0.5,2.264596339555846,1.3354036604441544,0.5,0.75,0.5,0.5,0.5,0.5,2.264596339555846,1.3354036604441544,15.829341000475
0,10,50,Kleinberg,1.8244029000903867,21.744277854775873,1.7755970999096138,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.75,0.0,0.0,1.0,0.5,0.5,1.8244029000903867,1.7755970999096138,0.75,0.0,0.0,1.0,0.5,0.5,1.8244029000903867,1.7755970999096138,21.744277854775873
0,10,50,Univariate,2.2113542493985783,20.120285555289303,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,20.120285555289303
0,11,50,DMS-X0-BPE,2.3339749679889175,17.50872120601848,1.266025032011083,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.5,0.25,0.5,0.25,0.5,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,2.3339749679889175,1.266025032011083,17.50872120601848
0,11,50,Joint-DMS-GP-UCB,2.481176095722895,23.531646754490232,1.1188239042771055,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.75,0.0,0.5,2.481176095722895,1.1188239042771055,0.5,0.75,0.25,0.75,0.0,0.5,2.481176095722895,1.1188239042771055,23.531646754490232
0,11,50,GP-UCB-Iso-Mat12,1.0587149265785165,24.134583391762742,2.5412850734214842,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.0,1.0,1.0,0.0,1.0,1.0587149265785165,2.5412850734214842,1.0,0.0,1.0,1.0,0.0,1.0,1.0587149265785165,2.5412850734214842,24.134583391762742
0,11,50,BPE-Iso-Mat12,2.130178153675683,29.05528600544124,1.4698218463243173,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,1.0,0.25,0.0,0.5,0.5,2.130178153675683,1.4698218463243173,0.0,1.0,0.25,0.0,0.5,0.5,2.130178153675683,1.4698218463243173,29.05528600544124
0,11,50,HGP-UCB-CPP,3.6000000000000005,17.353703355916203,0.0,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,1.0,0.25,1.0,3.6000000000000005,0.0,0.25,1.0,0.25,1.0,0.25,1.0,3.6000000000000005,0.0,17.353703355916203
0,11,50,BZ-ETC,2.351159167234584,23.147341016961576,1.2488408327654166,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,0.75,0.5,1.0,0.5,0.0,2.351159167234584,1.2488408327654166,0.25,0.75,0.5,1.0,0.5,0.0,2.351159167234584,1.2488408327654166,23.147341016961576
0,11,50,SPSA,2.1339231121119027,17.295417888363097,1.4660768878880979,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.5,0.25,0.5,0.5,2.1339231121119027,1.4660768878880979,0.5,0.75,0.5,0.25,0.5,0.5,2.1339231121119027,1.4660768878880979,17.295417888363097
0,11,50,Kleinberg,1.232754759067576,24.1115230957083,2.3672452409324247,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,0.5,0.0,0.25,1.0,0.5,1.232754759067576,2.3672452409324247,0.25,0.5,0.0,0.25,1.0,0.5,1.232754759067576,2.3672452409324247,24.1115230957083
0,11,50,Univariate,2.2113542493985783,21.508931305890727,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,21.508931305890727
0,12,50,DMS-X0-BPE,2.1177728792177524,18.990948326800726,1.4822271207822482,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.5,0.25,0.5,0.5,0.25,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,2.1177728792177524,1.4822271207822482,18.990948326800726
0,12,50,Joint-DMS-GP-UCB,1.8661364858100786,25.265510268680153,1.733863514189922,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.75,0.5,0.5,0.25,0.25,1.0,1.8661364858100786,1.733863514189922,0.75,0.5,0.5,0.25,0.25,1.0,1.8661364858100786,1.733863514189922,25.265510268680153
0,12,50,GP-UCB-Iso-Mat12,1.4,26.33458339176274,2.2000000000000006,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,0.0,0.0,0.0,0.0,1.0,1.4,2.2000000000000006,0.0,0.0,0.0,0.0,0.0,1.0,1.4,2.2000000000000006,26.33458339176274
0,12,50,BPE-Iso-Mat12,1.2225582412022586,31.432727764238983,2.377441758797742,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,1.0,0.0,0.0,0.75,0.25,1.2225582412022586,2.377441758797742,0.0,1.0,0.0,0.0,0.75,0.25,1.2225582412022586,2.377441758797742,31.432727764238983
0,12,50,HGP-UCB-CPP,3.6000000000000005,17.353703355916203,0.0,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,1.0,0.25,1.0,3.6000000000000005,0.0,0.25,1.0,0.25,1.0,0.25,1.0,3.6000000000000005,0.0,17.353703355916203
0,12,50,BZ-ETC,0.2680179150891006,26.479323101872478,3.3319820849109,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,1.0,0.75,0.5,0.0,0.0,0.2680179150891006,3.3319820849109,1.0,1.0,0.75,0.5,0.0,0.0,0.2680179150891006,3.3319820849109,26.479323101872478
0,12,50,SPSA,2.411354249398578,18.48406363896452,1.1886457506014225,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.5,0.5,0.5,2.411354249398578,1.1886457506014225,0.5,0.75,0.25,0.5,0.5,0.5,2.411354249398578,1.1886457506014225,18.48406363896452
0,12,50,Kleinberg,1.991557836183273,25.719965259525026,1.6084421638167274,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.5,0.0,0.25,0.0,1.991557836183273,1.6084421638167274,0.25,1.0,0.5,0.0,0.25,0.0,1.991557836183273,1.6084421638167274,25.719965259525026
0,12,50,Univariate,2.2113542493985783,22.89757705649215,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,22.89757705649215
0,13,50,DMS-X0-BPE,1.9701914631245296,20.6207568636762,1.629808536875471,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.0,0.25,0.5,0.5,0.5,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,1.9701914631245296,1.629808536875471,20.6207568636762
0,13,50,Joint-DMS-GP-UCB,2.2973396024953665,26.568170666184788,1.302660397504634,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,0.5,0.5,1.0,0.5,0.25,2.2973396024953665,1.302660397504634,0.25,0.5,0.5,1.0,0.5,0.25,2.2973396024953665,1.302660397504634,26.568170666184788
0,13,50,GP-UCB-Iso-Mat12,0.27824127554629113,29.65634211621645,3.3217587244537095,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,0.0,1.0,1.0,1.0,1.0,0.27824127554629113,3.3217587244537095,0.0,0.0,1.0,1.0,1.0,1.0,0.27824127554629113,3.3217587244537095,29.65634211621645
0,13,50,BPE-Iso-Mat12,2.3217359898589565,32.71099177438003,1.278264010141044,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.5,0.0,0.5,0.5,2.3217359898589565,1.278264010141044,0.25,1.0,0.5,0.0,0.5,0.5,2.3217359898589565,1.278264010141044,32.71099177438003
0,13,50,HGP-UCB-CPP,3.6000000000000005,17.353703355916203,0.0,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,1.0,0.25,1.0,3.6000000000000005,0.0,0.25,1.0,0.25,1.0,0.25,1.0,3.6000000000000005,0.0,17.353703355916203
0,13,50,BZ-ETC,1.987359536405752,28.091963565466727,1.6126404635942486,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.25,0.25,0.25,0.0,0.75,1.987359536405752,1.6126404635942486,0.5,0.25,0.25,0.25,0.0,0.75,1.987359536405752,1.6126404635942486,28.091963565466727
0,13,50,SPSA,2.6,19.48406363896452,1.0000000000000004,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,0.75,0.25,0.5,0.25,0.5,2.6,1.0000000000000004,0.25,0.75,0.25,0.5,0.25,0.5,2.6,1.0000000000000004,19.48406363896452
0,13,50,Kleinberg,0.1533572084592525,29.166608051065772,3.4466427915407483,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.75,0.0,0.75,0.25,0.75,1.0,0.1533572084592525,3.4466427915407483,0.75,0.0,0.75,0.25,0.75,1.0,0.1533572084592525,3.4466427915407483,29.166608051065772
0,13,50,Univariate,2.2113542493985783,24.286222807093573,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,24.286222807093573
0,14,50,DMS-X0-BPE,2.517537690081435,21.703219173594764,1.0824623099185655,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.25,0.25,1.0,0.5,0.5,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,2.517537690081435,1.0824623099185655,21.703219173594764
0,14,50,Joint-DMS-GP-UCB,1.954478901304428,28.21369176488036,1.6455210986955726,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,1.0,0.5,1.0,0.25,0.75,1.954478901304428,1.6455210986955726,1.0,1.0,0.5,1.0,0.25,0.75,1.954478901304428,1.6455210986955726,28.21369176488036
0,14,50,GP-UCB-Iso-Mat12,1.2210839072889423,32.03525820892751,2.378916092711058,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,1.0,0.0,0.0,1.0,0.0,1.2210839072889423,2.378916092711058,0.0,1.0,0.0,0.0,1.0,0.0,1.2210839072889423,2.378916092711058,32.03525820892751
0,14,50,BPE-Iso-Mat12,1.8167569525211615,34.49423482185887,1.783243047478839,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,1.0,0.75,0.0,0.25,0.5,1.8167569525211615,1.783243047478839,0.0,1.0,0.75,0.0,0.25,0.5,1.8167569525211615,1.783243047478839,34.49423482185887
0,14,50,HGP-UCB-CPP,3.6000000000000005,17.353703355916203,0.0,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,1.0,0.25,1.0,3.6000000000000005,0.0,0.25,1.0,0.25,1.0,0.25,1.0,3.6000000000000005,0.0,17.353703355916203
0,14,50,BZ-ETC,0.26103353228276865,31.43093003318396,3.3389664677172317,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.75,0.75,0.25,0.0,0.0,0.26103353228276865,3.3389664677172317,1.0,0.75,0.75,0.25,0.0,0.0,0.26103353228276865,3.3389664677172317,31.43093003318396
0,14,50,SPSA,2.2800201636249127,20.804043475339608,1.3199798363750879,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,1.0,0.5,0.25,0.5,0.5,2.2800201636249127,1.3199798363750879,0.5,1.0,0.5,0.25,0.5,0.5,2.2800201636249127,1.3199798363750879,20.804043475339608
0,14,50,Kleinberg,1.0212114444673788,31.745396606598394,2.578788555532622,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.0,0.0,0.25,0.0,0.5,1.0212114444673788,2.578788555532622,1.0,0.0,0.0,0.25,0.0,0.5,1.0212114444673788,2.578788555532622,31.745396606598394
0,14,50,Univariate,2.2113542493985783,25.674868557694996,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,25.674868557694996
0,15,50,DMS-X0-BPE,2.1011863358000404,23.202032837794725,1.49881366419996,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.25,0.5,0.75,0.5,0.5,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,2.1011863358000404,1.49881366419996,23.202032837794725
0,15,50,Joint-DMS-GP-UCB,1.233646205952554,30.580045558927807,2.3663537940474466,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.75,0.25,0.5,1.0,0.0,0.0,1.233646205952554,2.3663537940474466,0.75,0.25,0.5,1.0,0.0,0.0,1.233646205952554,2.3663537940474466,30.580045558927807
0,15,50,GP-UCB-Iso-Mat12,1.240937210037897,34.39432099888961,2.3590627899621035,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,1.0,0.0,1.0,0.0,0.0,1.240937210037897,2.3590627899621035,1.0,1.0,0.0,1.0,0.0,0.0,1.240937210037897,2.3590627899621035,34.39432099888961
0,15,50,BPE-Iso-Mat12,1.9217359898589566,36.17249883199991,1.678264010141044,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,0.75,0.5,0.0,0.5,0.5,1.9217359898589566,1.678264010141044,0.0,0.75,0.5,0.0,0.5,0.5,1.9217359898589566,1.678264010141044,36.17249883199991
0,15,50,HGP-UCB-CPP,3.6000000000000005,17.353703355916203,0.0,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,1.0,0.25,1.0,3.6000000000000005,0.0,0.25,1.0,0.25,1.0,0.25,1.0,3.6000000000000005,0.0,17.353703355916203
0,15,50,BZ-ETC,2.0037449584362195,33.02718507474774,1.596255041563781,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.5,0.25,0.0,0.5,2.0037449584362195,1.596255041563781,0.5,0.75,0.5,0.25,0.0,0.5,2.0037449584362195,1.596255041563781,33.02718507474774
0,15,50,SPSA,2.8,21.60404347533961,0.8000000000000007,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,0.5,0.25,0.5,2.8,0.8000000000000007,0.25,1.0,0.25,0.5,0.25,0.5,2.8,0.8000000000000007,21.60404347533961
0,15,50,Kleinberg,1.717712082370118,33.62768452422828,1.8822879176298826,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,1.0,0.5,0.5,1.0,0.75,1.717712082370118,1.8822879176298826,0.5,1.0,0.5,0.5,1.0,0.75,1.717712082370118,1.8822879176298826,33.62768452422828
0,15,50,Univariate,2.2113542493985783,27.06351430829642,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,27.06351430829642
0,16,50,DMS-X0-BPE,2.1873595364057516,24.614673301388976,1.4126404635942489,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.25,0.25,0.75,0.25,0.25,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,2.1873595364057516,1.4126404635942489,24.614673301388976
0,16,50,Joint-DMS-GP-UCB,0.09434967471980016,34.08569588420801,3.5056503252802003,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.25,0.75,1.0,1.0,0.5,0.09434967471980016,3.5056503252802003,1.0,0.25,0.75,1.0,1.0,0.5,0.09434967471980016,3.5056503252802003,34.08569588420801
0,16,50,GP-UCB-Iso-Mat12,1.4,36.594320998889614,2.2000000000000006,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,0.0,0.0,1.0,0.0,0.0,1.4,2.2000000000000006,0.0,0.0,0.0,1.0,0.0,0.0,1.4,2.2000000000000006,36.594320998889614
0,16,50,BPE-Iso-Mat12,2.3986418588054472,37.373856973194464,1.2013581411945533,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,1.0,0.5,0.25,0.5,0.75,2.3986418588054472,1.2013581411945533,0.0,1.0,0.5,0.25,0.5,0.75,2.3986418588054472,1.2013581411945533,37.373856973194464
0,16,50,HGP-UCB-CPP,3.6000000000000005,17.353703355916203,0.0,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,1.0,0.25,1.0,3.6000000000000005,0.0,0.25,1.0,0.25,1.0,0.25,1.0,3.6000000000000005,0.0,17.353703355916203
0,16,50,BZ-ETC,1.9689904161440022,34.65819465860374,1.6310095838559984,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.5,1.0,0.75,0.25,1.0,1.9689904161440022,1.6310095838559984,0.5,0.5,1.0,0.75,0.25,1.0,1.9689904161440022,1.6310095838559984,34.65819465860374
0,16,50,SPSA,2.1339231121119027,23.070120363227705,1.4660768878880979,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.5,0.25,0.5,0.5,2.1339231121119027,1.4660768878880979,0.5,0.75,0.5,0.25,0.5,0.5,2.1339231121119027,1.4660768878880979,23.070120363227705
0,16,50,Kleinberg,2.4000000000000004,34.82768452422828,1.2000000000000002,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,1.0,0.25,1.0,0.0,0.0,2.4000000000000004,1.2000000000000002,0.0,1.0,0.25,1.0,0.0,0.0,2.4000000000000004,1.2000000000000002,34.82768452422828
0,16,50,Univariate,2.2113542493985783,28.452160058897842,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,28.452160058897842
0,17,50,DMS-X0-BPE,2.9339749679889175,25.28069833340006,0.666025032011083,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.5,0.25,1.0,0.25,0.75,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,2.9339749679889175,0.666025032011083,25.28069833340006
0,17,50,Joint-DMS-GP-UCB,0.9551199628411076,36.7305759213669,2.644880037158893,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.75,0.25,1.0,0.75,0.0,0.75,0.9551199628411076,2.644880037158893,0.75,0.25,1.0,0.75,0.0,0.75,0.9551199628411076,2.644880037158893,36.7305759213669
0,17,50,GP-UCB-Iso-Mat12,2.0207569525211615,38.173564046368455,1.579243047478839,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,1.0,1.0,0.0,0.0,1.0,2.0207569525211615,1.579243047478839,0.0,1.0,1.0,0.0,0.0,1.0,2.0207569525211615,1.579243047478839,38.173564046368455
0,17,50,BPE-Iso-Mat12,2.6,38.373856973194464,1.0000000000000004,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,1.0,0.25,0.0,0.25,1.0,2.6,1.0000000000000004,0.0,1.0,0.25,0.0,0.25,1.0,2.6,1.0000000000000004,38.373856973194464
0,17,50,HGP-UCB-CPP,0.1191784855841881,20.834524870332015,3.4808215144158123,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,1.0,1.0,1.0,1.0,1.0,0.1191784855841881,3.4808215144158123,1.0,1.0,1.0,1.0,1.0,1.0,0.1191784855841881,3.4808215144158123,20.834524870332015
0,17,50,BZ-ETC,2.6217185201210853,35.63647613848266,0.9782814798789152,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,0.0,0.5,1.0,2.6217185201210853,0.9782814798789152,0.25,1.0,0.25,0.0,0.5,1.0,2.6217185201210853,0.9782814798789152,35.63647613848266
0,17,50,SPSA,2.8,23.870120363227706,0.8000000000000007,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,0.75,0.25,0.5,0.25,0.75,2.8,0.8000000000000007,0.25,0.75,0.25,0.5,0.25,0.75,2.8,0.8000000000000007,23.870120363227706
0,17,50,Kleinberg,0.5888026957052793,37.838881828523,3.011197304294721,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.75,0.25,1.0,0.5,0.5,0.0,0.5888026957052793,3.011197304294721,0.75,0.25,1.0,0.5,0.5,0.0,0.5888026957052793,3.011197304294721,37.838881828523
0,17,50,Univariate,2.2113542493985783,29.840805809499265,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,29.840805809499265
0,18,50,DMS-X0-BPE,2.5339749679889176,26.346723365411144,1.066025032011083,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.5,0.25,1.0,0.0,0.5,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,2.5339749679889176,1.066025032011083,26.346723365411144
0,18,50,Joint-DMS-GP-UCB,0.8280914335410866,39.50248448782581,2.771908566458914,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.25,0.0,0.0,0.0,0.5,0.8280914335410866,2.771908566458914,1.0,0.25,0.0,0.0,0.0,0.5,0.8280914335410866,2.771908566458914,39.50248448782581
0,18,50,GP-UCB-Iso-Mat12,0.1151784855841881,41.65838556078427,3.4848215144158123,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,1.0,0.75,1.0,1.0,1.0,0.1151784855841881,3.4848215144158123,1.0,1.0,0.75,1.0,1.0,1.0,0.1151784855841881,3.4848215144158123,41.65838556078427
0,18,50,BPE-Iso-Mat12,3.0000000000000004,38.973856973194465,0.6000000000000001,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,0.25,0.25,1.0,3.0000000000000004,0.6000000000000001,0.25,1.0,0.25,0.25,0.25,1.0,3.0000000000000004,0.6000000000000001,38.973856973194465
0,18,50,HGP-UCB-CPP,0.1191784855841881,24.315346384747826,3.4808215144158123,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,1.0,1.0,1.0,1.0,1.0,0.1191784855841881,3.4808215144158123,1.0,1.0,1.0,1.0,1.0,1.0,0.1191784855841881,3.4808215144158123,24.315346384747826
0,18,50,BZ-ETC,0.48896621926050093,38.74750991922215,3.1110337807394997,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.0,0.75,0.25,1.0,0.25,0.48896621926050093,3.1110337807394997,0.5,0.0,0.75,0.25,1.0,0.25,0.48896621926050093,3.1110337807394997,38.74750991922215
0,18,50,SPSA,2.653242090157268,24.816878273070436,0.9467579098427326,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.5,0.5,0.25,0.5,2.653242090157268,0.9467579098427326,0.25,1.0,0.5,0.5,0.25,0.5,2.653242090157268,0.9467579098427326,24.816878273070436
0,18,50,Kleinberg,0.084153156854483,41.35472867166852,3.5158468431455177,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.25,0.75,1.0,0.75,0.25,0.084153156854483,3.5158468431455177,1.0,0.25,0.75,1.0,0.75,0.25,0.084153156854483,3.5158468431455177,41.35472867166852
0,18,50,Univariate,2.2113542493985783,31.22945156010069,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,31.22945156010069
0,19,50,DMS-X0-BPE,2.6400133094488467,27.3067100559623,0.9599866905511538,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.0,0.25,1.0,0.25,0.75,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,2.6400133094488467,0.9599866905511538,27.3067100559623
0,19,50,Joint-DMS-GP-UCB,2.8,40.30248448782581,0.8000000000000007,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,0.5,0.0,1.0,0.25,0.75,2.8,0.8000000000000007,0.25,0.5,0.0,1.0,0.25,0.75,2.8,0.8000000000000007,40.30248448782581
0,19,50,GP-UCB-Iso-Mat12,0.08270619042369366,45.17567937036058,3.517293809576307,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.0,1.0,0.0,1.0,1.0,0.08270619042369366,3.517293809576307,1.0,0.0,1.0,0.0,1.0,1.0,0.08270619042369366,3.517293809576307,45.17567937036058
